""	"305-5-16641"	"304-4-78826"	"302-2-89334"	"306-6-83608"	"301-1-59020"
"g__GOTU183"	0	0	0	0	0
"g__GOTU184"	0	0	0	0	0
"g__GOTU185"	0	0	0	0	0
"g__GOTU186"	0	0	0	0	0
"g__GOTU187"	0	0	0	0	0
"g__GOTU188"	0	0	0	0	0
"g__GOTU189"	0	0	0.0207711281318967	0	0
"g__GOTU19"	0	0	0	0	0
"g__GOTU190"	0	0	0	0	0
"g__GOTU191"	0	0	0	0	0
"g__GOTU192"	0	0	0	0	0
"g__GOTU193"	0	0	0	0	0
"g__GOTU194"	0	0	0	0	0
"g__GOTU195"	0	0	0	0	0
"g__GOTU196"	0	0	0	0	0.0249420986994477
"g__GOTU197"	0	0	0	0	0
"g__GOTU198"	0	0	0	0	0
"g__GOTU199"	0	0	0	0	0
"g__GOTU2"	0	0	0	0	0
"g__GOTU20"	0	0	0	0	0
"g__GOTU200"	0	0	0	0	0
"g__GOTU201"	0	0	0	0	0
"g__GOTU202"	0	0	0	0	0
"g__GOTU203"	0	0	0	0	0
"g__GOTU204"	0	0	0	0	0
"g__GOTU205"	0	0	0	0	0
"g__GOTU206"	0	0	0	0	0
"g__GOTU207"	0	0	0	0	0
"g__GOTU208"	0	0	0	0	0
"g__GOTU209"	0	0	0	0	0
"g__GOTU21"	0	0	0	0	0
"g__GOTU210"	0	0	0	0	0
"g__GOTU211"	0	0	0	0	0
"g__GOTU212"	0	0	0	0	0
"g__GOTU213"	0	0	0	0	0
"g__GOTU214"	0	0	0	0	0
"g__GOTU215"	0	0	0	0	0
"g__GOTU216"	0	0	0	0	0
"g__GOTU217"	0.211602891906189	0	0	0	0
"g__GOTU218"	0	0	0	0.0643737355159095	0
"g__GOTU219"	0	0	0	0	0
"g__GOTU22"	0	0	0	0	0
"g__GOTU220"	0	0	0	0	0
"g__GOTU221"	0	0	0	0	0
"g__GOTU222"	0	0	0	0	0
"g__GOTU223"	0	0	0	0	0.0178157847853198
"g__GOTU224"	0	0	0	0	0
"g__GOTU225"	0	0	0	0	0
"g__GOTU226"	0	0	0	0	0
"g__GOTU227"	0	0	0	0	0
"g__GOTU228"	0	0	0	0	0
"g__GOTU229"	0.514900370305061	0.134236378058454	0	0	0.245857830037413
"g__GOTU23"	0	0	0	0	0
"g__GOTU230"	0	0	0	0	0
"g__GOTU231"	0	0	0	0.760223162283122	0
"g__GOTU232"	0	0.39660748062725	0	0.84298939366072	1.25423124888651
"g__GOTU233"	0	0	0	0	0
"g__GOTU234"	0	0	0	0	0
"g__GOTU235"	0	0	0	1.1096805836552	0
"g__GOTU236"	0	0	0	0	0
"g__GOTU237"	0	0	0	0	0
"g__GOTU238"	0	0	0	0	0
"g__GOTU239"	0	0	0	0	0
"g__GOTU24"	0	0	0	0	0
"g__GOTU240"	0	0	0	0	0
"g__GOTU241"	0	0	0	0	0
"g__GOTU242"	0	0	0	0	0
"g__GOTU243"	0	0	0	0	0
"g__GOTU244"	0	0	0	0	0
"g__GOTU245"	0	0	0	0	0
"g__GOTU246"	0	0	0	0.0735699834467537	0
"g__GOTU247"	0	0	0	0	0
"g__GOTU248"	0	0	0	0	0
"g__GOTU249"	0	0	0	0	0
"g__GOTU25"	0	0	0	0	0
"g__GOTU250"	0	0	0	0	0
"g__GOTU251"	0	0	0	0	0
"g__GOTU252"	0	0	0	0	0
"g__GOTU253"	0	0	0	0	0
"g__GOTU254"	0	0	0	0	0
"g__GOTU255"	0	0	0	0	0
"g__GOTU256"	0	0	0	0	0
"g__GOTU257"	0	0	0	0	0
"g__GOTU258"	0	0	0	0	0
"g__GOTU259"	0	0	0	0	0
"g__GOTU26"	0	0.411861614497529	0	0	0
"g__GOTU260"	0	0	0	0	0
"g__GOTU261"	0	0	0	0	0
"g__GOTU262"	0	0	0	0	0
"g__GOTU263"	0	0	0	0	0
"g__GOTU264"	0	0	0	0	0
"g__GOTU265"	0	0	0	0	0
"g__GOTU266"	0	0	0	0	0
"g__GOTU267"	0	0	0	0	0
"g__GOTU268"	0	0	0	0	0
"g__GOTU269"	0	0	0	0	0
"g__GOTU27"	0	0	0	0	0
"g__GOTU270"	0	0	0	0	0
"g__GOTU271"	0	0	0	0	0
"g__GOTU272"	0	0	0	0	0
"g__GOTU273"	0	0.0274574409665019	0	0	0.0213789417423838
"g__GOTU274"	0	0	0	0.0367849917233769	0
"g__GOTU275"	0	0	0	0.0490466556311691	0
"g__GOTU276"	0	0	0	0	0
"g__GOTU277"	0	0	0	0	0
"g__GOTU278"	0	0	0	0	0
"g__GOTU279"	0	0	0	0	0.0320684126135756
"g__GOTU28"	0	0	0	0	0
"g__GOTU280"	0	0	0	0	0
"g__GOTU281"	0	0	0	0	0
"g__GOTU282"	0	0	0	0	0
"g__GOTU283"	0	0	0	0	0
"g__GOTU284"	0	0	0	0.0214579118386365	0
"g__GOTU285"	0	0	0	0.134878302985715	0
"g__GOTU286"	0	0	0	0	0
"g__GOTU287"	0	0	0	0	0
"g__GOTU288"	0	0	0	0	0
"g__GOTU289"	0	0	0	0	0
"g__GOTU29"	0	0	0	0	0
"g__GOTU290"	0	0	0	0	0
"g__GOTU291"	0	0	0	0	0
"g__GOTU292"	0	0	0	0	0
"g__GOTU293"	0	0	0	0.199252038501625	0
"g__GOTU294"	0	0	0	0	0
"g__GOTU295"	0	0	0	0.364784501256821	0
"g__GOTU296"	0	0	0	0	0
"g__GOTU297"	0	0	0	0	0
"g__GOTU298"	0	0	0	0.0888970633314941	0
"g__GOTU299"	0	0	0	0	0
"g__GOTU3"	0.0141068594604126	0	0	0	0
"g__GOTU30"	0	0	0	0	0
"g__GOTU300"	0	0	0	0	0
"g__GOTU301"	0	0	0	0	0
"g__GOTU302"	0	0	0	0	0
"g__GOTU303"	0	0	0	0	0
"g__GOTU304"	0	0	0	0	0
"g__GOTU305"	0	0	0	0.0367849917233769	0
"g__GOTU306"	0	0	0	0	0
"g__GOTU307"	0	0	0	0	0
"g__GOTU308"	0	0	0	1.37637177364968	0
"g__GOTU309"	0	0	0	0	0
"g__GOTU31"	0	0	0	0	0
"g__GOTU310"	0	0	0	0	0
"g__GOTU311"	0	0	0	0	0
"g__GOTU312"	0	0	0	0	0
"g__GOTU313"	0	0	0	0	0
"g__GOTU314"	0	0	0	0	0
"g__GOTU315"	0	0	0	0	0
"g__GOTU316"	0	0	0	0	0
"g__GOTU317"	0	0	0	0	0
"g__GOTU318"	0	0	0	0	0
"g__GOTU319"	0	0	0	0	0
"g__GOTU32"	0	0	0	0	0
"g__GOTU320"	0	0	0	0	0
"g__GOTU321"	0	0	0	0	0
"g__GOTU322"	0	0	0	0.309607013671755	0
"g__GOTU323"	0.208076177041086	0.0518640551589481	0.192132935220044	0	0
"g__GOTU324"	0	0	0	0	0
"g__GOTU325"	0	0	0	0.0551774875850653	0
"g__GOTU326"	0	0	0	0	0
"g__GOTU327"	0	0	0	0	0
"g__GOTU328"	0	0	0	0	0.0356315695706396
"g__GOTU329"	0	0	0	0	0
"g__GOTU33"	0	0	0	0	0
"g__GOTU330"	0	0	0	0	0
"g__GOTU331"	0	0	0	0	0
"g__GOTU332"	0	0	0	0	0
"g__GOTU333"	0	0	0	0	0
"g__GOTU334"	0	0	0	0	0
"g__GOTU335"	0	0	0	0	0
"g__GOTU336"	0	0	0	0	0
"g__GOTU337"	0	0	0	0	0
"g__GOTU338"	0	0	0	0	0
"g__GOTU339"	0	0	0	0	0
"g__GOTU34"	0	0	0	0	0
"g__GOTU340"	0	0	0	0	0
"g__GOTU341"	0	0	0	0	0
"g__GOTU342"	0	0	0	0	0
"g__GOTU343"	0	0	0	0.551774875850653	0
"g__GOTU344"	0	0	0	0	0
"g__GOTU345"	0	0	0	0	0
"g__GOTU346"	0	0	0	0	0
"g__GOTU347"	0	0	0	0	0
"g__GOTU348"	0	0	0	0	0
"g__GOTU349"	0	0	0	0	0
"g__GOTU35"	0	0	0	0	0
"g__GOTU350"	0	0	0	0	0
"g__GOTU351"	0	0	0	0	0
"g__GOTU352"	0	0	0	0	0
"g__GOTU353"	0	0	0	0	0
"g__GOTU354"	0	0	0	0	0
"g__GOTU355"	0	0	0	0	0
"g__GOTU356"	0	0	0	0	0
"g__GOTU357"	0	0	0	0	0
"g__GOTU358"	0	0	0	0	0
"g__GOTU359"	0	0	0	0	0
"g__GOTU36"	0	0	0	0	0
"g__GOTU360"	0	0	0	0	0
"g__GOTU361"	0	0	0	0	0
"g__GOTU362"	0	0	0	0	0
"g__GOTU363"	0	0	0	0	0
"g__GOTU364"	0	0	0	0	0
"g__GOTU365"	0	0	0	0	0
"g__GOTU366"	0	0	0	0	0
"g__GOTU367"	0	0	0	0	0
"g__GOTU368"	0	0	0	0.042915823677273	0
"g__GOTU369"	0	0	0	0.0245233278155846	0
"g__GOTU37"	0	0	0	0	0
"g__GOTU370"	0	0	0	0	0
"g__GOTU371"	0	0	0	0	0
"g__GOTU372"	0	0	0	0	0
"g__GOTU373"	0	0	0	0	0
"g__GOTU374"	0	0	0	0	0
"g__GOTU375"	0	0	0	0	0
"g__GOTU376"	0	0	0	0	0
"g__GOTU377"	0	0	0	0	0
"g__GOTU378"	0	2.97760693147843	0	0	0
"g__GOTU379"	0	0	0	0	0
"g__GOTU38"	0	0	0	0	0
"g__GOTU380"	0	0	0	0	0
"g__GOTU381"	0	0	0	0	0
"g__GOTU382"	0	0	0	0	0
"g__GOTU383"	0	0	0	0	0
"g__GOTU384"	0.218656321636396	0	0	0	0
"g__GOTU385"	0	0	0	0	0
"g__GOTU386"	0	0	0	0	0
"g__GOTU387"	0	0	0	0	0
"g__GOTU388"	0	0	0	0	0
"g__GOTU389"	0	0	0	0	0
"g__GOTU39"	0	0	0	0	0
"g__GOTU390"	0	0	0	0	0
"g__GOTU391"	0	0	0	0	0
"g__GOTU392"	0	0	0	0	0
"g__GOTU393"	0	0	0	0	0
"g__GOTU394"	0	0	0	0.150205382870456	0
"g__GOTU395"	0	0	0	0	0
"g__GOTU396"	0	0	0	0	0
"g__GOTU397"	0	0	0	0	0
"g__GOTU398"	0	0	0	0	0
"g__GOTU399"	0	0	0	0	0
"g__GOTU4"	0	0	0	0	0
"g__GOTU40"	0	0	0	0	0
"g__GOTU400"	0	0	0	0	0
"g__GOTU401"	0	0	0	0	0
"g__GOTU402"	0	0	0	0	0
"g__GOTU403"	0	0	0	0	0
"g__GOTU404"	0	0	0	0	0
"g__GOTU405"	0	0	0	0	0
"g__GOTU406"	0	0	0	0	0
"g__GOTU407"	0	0	0	0	0
"g__GOTU408"	0	0	0	0	0
"g__GOTU409"	0	0	0	0	0
"g__GOTU41"	0	0	0	0	0
"g__GOTU410"	0	0	0	0	0
"g__GOTU411"	0	0	0	0	0
"g__GOTU412"	0	0	0	0	0
"g__GOTU413"	0	0	0	0	0
"g__GOTU414"	0	0	0	0	0
"g__GOTU415"	0	0	0	0	0
"g__GOTU416"	0	0	0	0	0
"g__GOTU417"	0	0.0457624016108365	0	0	0
"g__GOTU418"	0	0.0152541338702788	0	0	0
"g__GOTU419"	0	0	0	0	0
"g__GOTU42"	0	0	0	0	0
"g__GOTU420"	0	0	0	0	0
"g__GOTU421"	0	0	0	0	0
"g__GOTU422"	0	0	0	0	0
"g__GOTU423"	0	0	0	0.0766353994237018	0.0570105113130233
"g__GOTU424"	0	0	0	0.144074550916559	0
"g__GOTU425"	0	0	0	0	0
"g__GOTU426"	0	0	0	0	0
"g__GOTU427"	0	0	0	0	0
"g__GOTU428"	0	0	0	0	0
"g__GOTU429"	0	0	0	0	0
"g__GOTU43"	0	0	0	0	0
"g__GOTU430"	0	0	0	0	0
"g__GOTU431"	0	0	0	0	0
"g__GOTU432"	0	0	0	0	0
"g__GOTU433"	0	0	0	0	0
"g__GOTU434"	0	0	0	0	0
"g__GOTU435"	0	0	0	0	0
"g__GOTU436"	0	0	0	0	0
"g__GOTU437"	0	0	0	0	0
"g__GOTU438"	0	0	0	0	0
"g__GOTU439"	0	0	0	0	0
"g__GOTU44"	0	0	0	0	0
"g__GOTU440"	0	0	0	0	0
"g__GOTU441"	0	0	0	0	0
"g__GOTU442"	0	0	0	0	0
"g__GOTU443"	0	0	0	0	0
"g__GOTU444"	0	0	0	0	0
"g__GOTU445"	0	0	0	0	0
"g__GOTU446"	0	0	0	0	0
"g__GOTU447"	0	0	0	0.0214579118386365	0
"g__GOTU448"	0	0	0	0	0
"g__GOTU449"	0	0	0	0	0
"g__GOTU45"	0	0	0	0	0
"g__GOTU450"	0	0	0	0	0
"g__GOTU451"	0	0	0	0	0
"g__GOTU452"	0	0	0	0	0
"g__GOTU453"	0	0	0	0	0
"g__GOTU454"	0	0	0	0	0
"g__GOTU455"	0	0	0	0	0
"g__GOTU456"	0	0	0	0	0
"g__GOTU457"	0	0	0	0	0
"g__GOTU458"	0.232763181096809	0.10067728354384	0	2.90294893016982	0.591484054872617
"g__GOTU459"	0	0	0	0	0
"g__GOTU46"	0	0	0	0	0
"g__GOTU460"	0	0	0	0	0
"g__GOTU461"	0	0.0976264567697846	0	1.57255839617436	0.0712631391412792
"g__GOTU462"	0	0	0	0	0
"g__GOTU463"	0	0	0	0	0
"g__GOTU464"	0	0	0	0	0
"g__GOTU465"	0	0	0	0	0
"g__GOTU466"	0	0	0	0	0
"g__GOTU467"	0	0	0	0	0
"g__GOTU468"	0	0	0	0	0
"g__GOTU469"	0	0	0	0	0
"g__GOTU47"	0	0	0	0	0
"g__GOTU470"	0	0	0	0	0
"g__GOTU471"	0	0	0	0	0
"g__GOTU472"	0	0	0	0	0
"g__GOTU473"	0	0	0	0	0
"g__GOTU474"	0	0	0	0	0
"g__GOTU475"	0	0	0	0	0
"g__GOTU476"	0	0	0	0	0
"g__GOTU477"	0	0	0	0.0643737355159095	0
"g__GOTU478"	0	0	0	0	0
"g__GOTU479"	0	0	0	0	0
"g__GOTU48"	0	0	0	0	0
"g__GOTU480"	0	0	0	0	0
"g__GOTU481"	1.17439605007935	0	0	0	0
"g__GOTU482"	0	0	0	0	0.220915731337965
"g__GOTU483"	0	0	0	0	0
"g__GOTU484"	0	0	0	0	0
"g__GOTU485"	0	0	0	0	0
"g__GOTU486"	0	0	0	0	0
"g__GOTU487"	0	0	0	0	0
"g__GOTU488"	0	0	0	0	0
"g__GOTU489"	0	0	0	0	0
"g__GOTU49"	0	0	0	0	0
"g__GOTU490"	0	0	0	0	0
"g__GOTU491"	0	0	0	0	0
"g__GOTU492"	0	0	0	0	0
"g__GOTU493"	0	0	0	0	0
"g__GOTU494"	0	0	0	0	0
"g__GOTU495"	0	0	0	0	0
"g__GOTU496"	0	0	0	0	0
"g__GOTU497"	0	0	0	0	0
"g__GOTU498"	0	0	0	0	0
"g__GOTU499"	0	0	0	0	0
"g__GOTU5"	0	0	0	0	0
"g__GOTU50"	0	0	0	0	0
"g__GOTU500"	0	0	0	0	0
"g__GOTU501"	0	0	0	0	0
"g__GOTU502"	0	0	0	0	0
"g__GOTU503"	0	0	0	0.34945742137208	0
"g__GOTU504"	0	0	0	0	0
"g__GOTU505"	0	0	0	0	0
"g__GOTU506"	0	0	0	0	0
"g__GOTU507"	0	0	0	0	0
"g__GOTU508"	0	0	0	0	0
"g__GOTU509"	0	0	0	0	0
"g__GOTU51"	0	0	0	0	0
"g__GOTU510"	0	0	0	0	0
"g__GOTU511"	0	0.0915248032216731	0	0.367849917233769	0
"g__GOTU512"	0	0	0	0	0
"g__GOTU513"	0	0	0	0	0
"g__GOTU514"	0	0	0	0	0
"g__GOTU515"	0	0	0	0	0
"g__GOTU516"	0	0	0	0	0.0285052556565117
"g__GOTU517"	0	0	0	0.0183924958616884	0
"g__GOTU518"	0	0.0152541338702788	0	0.147139966893508	0
"g__GOTU519"	0	0	0	0	0
"g__GOTU52"	0	0	0	0	0
"g__GOTU520"	0	0	0	0.0705045674698057	0
"g__GOTU521"	0	0	0	0	0
"g__GOTU522"	0	0.0427115748367808	0	0	0
"g__GOTU523"	0	0	0	0	0
"g__GOTU524"	0	0	0	0	0
"g__GOTU525"	0	0	0	0	0
"g__GOTU526"	0	0	0	0	0
"g__GOTU527"	0	0	0	0	0
"g__GOTU528"	0	0	0	0	0
"g__GOTU529"	0	0	0	0	0
"g__GOTU53"	0	0	0	0	0
"g__GOTU530"	0	0	0	0.0306541597694807	0
"g__GOTU531"	0	0	0	0	0
"g__GOTU532"	0	0	0	0	0
"g__GOTU533"	0	0	0	0	0
"g__GOTU534"	0	0	0	0	0
"g__GOTU535"	0	0	0	0	0
"g__GOTU536"	0	0	0	0	0
"g__GOTU537"	0	0.250167795472573	0	0.137943718962663	0
"g__GOTU538"	0	0	0	0	0
"g__GOTU539"	0	0	0	0	0
"g__GOTU54"	0	0	0	0	0
"g__GOTU540"	0	0	0	0	0
"g__GOTU541"	0	0	0	0	0
"g__GOTU542"	0	0	0	0	0
"g__GOTU543"	0	0	0	0	0
"g__GOTU544"	0	0	0	0	0
"g__GOTU545"	0	0	0	0	0
"g__GOTU546"	0	0	0	0	0
"g__GOTU547"	0	0	0	0	0
"g__GOTU548"	0	0	0	0	0
"g__GOTU549"	0	0	0	0	0
"g__GOTU55"	0	0	0	0	0
"g__GOTU550"	0	0	0	0	0
"g__GOTU551"	0	0	0	0	0
"g__GOTU552"	0	0	0	0.0306541597694807	0
"g__GOTU553"	0	0	0	0	0
"g__GOTU554"	0	0	0	0	0
"g__GOTU555"	0	0	0	0	0
"g__GOTU556"	0	0	0	0	0
"g__GOTU557"	0	0	0	0.0245233278155846	0
"g__GOTU558"	0	0	0	0	0
"g__GOTU559"	0	0	0	0	0
"g__GOTU56"	0	0	0	0	0
"g__GOTU560"	0	0	0	0	0
"g__GOTU561"	0	0	0	0	0
"g__GOTU562"	0	0	0	0	0
"g__GOTU563"	0	0	0.0467350382967675	0	0
"g__GOTU564"	0.0493740081114442	0	0	0	0
"g__GOTU565"	0	0	0	0	0
"g__GOTU566"	0	0	0	0	0
"g__GOTU567"	0.130488450008817	0	0	0.0153270798847404	0.156778906110814
"g__GOTU568"	0	0	0	0	0
"g__GOTU569"	0	0	0	0	0
"g__GOTU57"	0	0	0	0	0
"g__GOTU570"	0	0	0	0.0919624793084422	0
"g__GOTU571"	0	0	0	0	0
"g__GOTU572"	0	0	0	0	0
"g__GOTU573"	0	0	0	0	0
"g__GOTU574"	0	0	0	0	0
"g__GOTU575"	0	0	0	0	0
"g__GOTU576"	0	0	0	0	0
"g__GOTU577"	0	0	0	0	0
"g__GOTU578"	0	0	0	0	0
"g__GOTU579"	0	0	0	0	0
"g__GOTU58"	0	0	0	0	0
"g__GOTU580"	0	0	0	0	0
"g__GOTU581"	0	0	0	0.0919624793084422	0
"g__GOTU582"	0	0	0	0.0153270798847404	0
"g__GOTU583"	0	0	0	0	0
"g__GOTU584"	0	0	0	0	0
"g__GOTU585"	0	0	0	0	0
"g__GOTU586"	0	0	0	0	0
"g__GOTU587"	0	0	0	0	0
"g__GOTU588"	0	0	0	0	0
"g__GOTU589"	0	0	0	0	0
"g__GOTU59"	0	0	0	0	0
"g__GOTU590"	0	0	0	0	0
"g__GOTU591"	0	0	0	0	0
"g__GOTU592"	0	0	0	0	0
"g__GOTU593"	0	0	0	0	0
"g__GOTU6"	0	0	0	0	0
"g__GOTU60"	0	0	0	0	0
"g__GOTU61"	0	0	0	0	0
"g__GOTU62"	0	0	0	0	0
"g__GOTU63"	0	0	0	0	0
"g__GOTU64"	0	0	0	0	0
"g__GOTU65"	0	0	0	0	0
"g__GOTU66"	0	0	0	0	0
"g__GOTU67"	0	0	0	0	0
"g__GOTU68"	0	0	0	0	0
"g__GOTU69"	0.0282137189208253	0	0	0	0
"g__GOTU7"	0	0	0	0	0
"g__GOTU70"	0	0	0	0	0
"g__GOTU71"	0	0	0	0	0
"g__GOTU72"	0	0	0	0	0
"g__GOTU73"	0	0	0	0	0
"g__GOTU74"	0	0	0	0	0
"g__GOTU75"	0	0	0	0	0
"g__GOTU76"	0	0	0	0	0
"g__GOTU77"	0	0	0	0	0
"g__GOTU78"	0	0	0	0	0
"g__GOTU79"	0	0	0	0	0
"g__GOTU8"	0	0	0	0	0
"g__GOTU80"	0	0	0	0	0
"g__GOTU81"	0	0	0	0	0
"g__GOTU82"	0	0	0	0	0
"g__GOTU83"	0	0	0	0	0
"g__GOTU84"	0	0	0	0	0
"g__GOTU85"	0	0	0	0	0
"g__GOTU86"	0	0	0	0	0
"g__GOTU87"	0	0	0	0	0
"g__GOTU88"	0	0	0	0	0
"g__GOTU89"	0	0	0	0	0
"g__GOTU9"	0	0	0	0	0
"g__GOTU90"	0	0	0	0	0
"g__GOTU91"	0	0	0	0	0
"g__GOTU92"	0	0	0	0	0
"g__GOTU93"	0	0	0	0	0
"g__GOTU94"	0	0	0	0	0
"g__GOTU95"	0	0	0	0	0
"g__GOTU96"	0	0	0	0	0
"g__GOTU97"	0	0	0	0	0
"g__GOTU98"	0	0	0	0	0
"g__GOTU99"	0	0	0	0	0
"g__Granulicatella"	0	0	0	0	0
"g__Haemophilus"	0	0	0	0	0
"g__Hafnia-Obesumbacterium"	0	0	0	0	0
"g__Helicobacter"	0	0	0	0	0
"g__Holdemanella"	0	0.305082677405577	0	0	0
"g__Holdemania"	0.0352671486510316	0	0.0675061664286642	0.042915823677273	0
"g__Howardella"	0	0	0	0	0
"g__Hungatella"	0	0	0	0	0
"g__Intestinibacter"	0	0	0.0181747371154096	0	0
"g__Klebsiella"	0	0.17999877966929	0	0	0
"g__Kosakonia"	0	0	0	0	0
"g__Lachnoclostridium"	0.998060306824194	0.707791811580939	1.8901726600026	0.502728220219483	1.54641011936576
"g__Lachnospira"	0.536060659495679	0.463725669656477	0.275217447747631	0.0459812396542211	1.19009442365936
"g__LachnospiraceaeFCS020group"	0.0740610121671663	0.0701690158032827	0.031156692197845	0.125682055054871	0.0997683947977909
"g__LachnospiraceaeNC2004group"	0	0	0	0	0
"g__LachnospiraceaeND3007group"	0.165755598659849	0.0549148819330038	0.319356095027912	0.370915333210716	0.623552467486193
"g__LachnospiraceaeNK3A20group"	0	0	0	0	0
"g__LachnospiraceaeNK4A136group"	0.557220948686298	2.12642626151687	0.501103466182007	2.66691189994483	1.5321574915375
"g__LachnospiraceaeNK4B4group"	0	0	0	0	0
"g__LachnospiraceaeUCG-001"	0.0670075824369599	0.289828543535298	0.0804881215110996	0	0.541599857473722
"g__LachnospiraceaeUCG-002"	0	0	0	0	0
"g__LachnospiraceaeUCG-003"	0	0	0	0	0
"g__LachnospiraceaeUCG-004"	0	0.286777716761243	0.210307672335454	0.324934093556496	0.448957776590058
"g__LachnospiraceaeUCG-008"	0	0	0	0	0
"g__LachnospiraceaeUCG-010"	0.250396755422324	0.189151259991458	0.285603011813579	0.171663294709092	0.174594690896134
"g__Lacticaseibacillus"	0	0	0	0	0
"g__Lactobacillus"	0	0	0	0	0
"g__Lactococcus"	0	0	0	0	0
"g__Latilactobacillus"	0.0176335743255158	0	0	0	0
"g__Leuconostoc"	0	0	0	0	0
"g__Libanicoccus"	0	0	0	0	0
"g__Ligilactobacillus"	0	1.11355177253036	0	0	0
"g__Limosilactobacillus"	0	0	0	0	0
"g__Listeria"	0	0	0	0	0
"g__Mailhella"	0	0	0	0	0
"g__Marvinbryantia"	0	0.051864055158948	0	0.101158727239286	0
"g__Megamonas"	0	1.29965220574776	0	0	0
"g__Megasphaera"	0	0.0122033070962231	0	0.0275887437925326	0
"g__Methanobrevibacter"	0	0	0	0.44448531665747	0
"g__Methanocorpusculum"	0	0	0	0	0
"g__Methanosphaera"	0	0	0	0	0
"g__Mitsuokella"	0	0	0	0	0
"g__Mogibacterium"	0	0	0	0	0
"g__Monoglobus"	0.123435020278611	0.106778937091952	0.786706477995586	0.585494451597082	0.823089257081774
"g__Morganella"	0	0	0	0	0
"g__Murdochiella"	0	0	0	0	0
"g__Muribaculum"	0	0	0	0	0
"g__Negativibacillus"	0.0705342973020631	0	0	0.0521120716081172	0
"g__Negativicoccus"	0	0	0	0	0
"g__NK4A214group"	2.25709751366602	0.332540118372079	0	1.97106247317761	0
"g__Odoribacter"	0.141068594604126	0.228812008054183	0.446579254835778	0.23910244620195	0.274363085693925
"g__Olsenella"	0	0.152541338702788	0	0	0
"g__Oribacterium"	0.0246870040557221	0	0	0	0
"g__Oscillibacter"	0.250396755422324	0.039660748062725	0.12462676879138	0.202317454478573	0.213789417423838
"g__Oscillospira"	0	0	0	0	0
"g__Oxalobacter"	0	0	0	0	0
"g__p-1088-a5gutgroup"	0	0	0	0	0
"g__Paludicola"	0	0	0	0	0
"g__Pantoea"	0	0	0	0	0
"g__Papillibacter"	0	0	0	0	0
"g__Parabacteroides"	0.648915535178981	0.0915248032216731	1.82266649357393	2.93053767396236	1.12595759843221
"g__Paraeggerthella"	0	0	0	0	0
"g__Paraprevotella"	0	0.0610165354811154	2.22510710112943	0.475139476426951	0
"g__Parasutterella"	0.564274378416505	0	0.0259639101648708	0.536447795965913	0
"g__Parvimonas"	0	0	0	0	0
"g__Pediococcus"	0	0	0	0	0
"g__Peptoclostridium"	0	0	0	0	0
"g__Peptococcus"	0.045847293246341	0	0	0	0
"g__Peptoniphilus"	0	0	0	0	0
"g__Peptostreptococcus"	0	0	0	0	0
"g__Phascolarctobacterium"	0	0.0610165354811154	1.05673114371024	0	1.058257616248
"g__Porphyromonas"	0	0	0	0	0
"g__Prevotella"	0	3.31014704985051	0	1.04530684813929	0
"g__Prevotella-7"	0	0	0	0.57323278768929	0
"g__Prevotella-9"	0	45.2773201537617	0	12.8165041996199	0
"g__PrevotellaceaeGa6A1group"	0	0	0	0	0
"g__PrevotellaceaeNK3B31group"	0	0	0	0	0
"g__PrevotellaceaeUCG-001"	0	0	0	0	0
"g__PrevotellaceaeUCG-003"	0	0	0	0	0
"g__PrevotellaceaeUCG-004"	0	0	0	0	0
"g__Proteus"	0	0	0	0	0
"g__Pseudomonas"	0	0	0	0	0
"g__Pygmaiobacter"	0	0	0	0	0
"g__Pyramidobacter"	0	0	0	0	0
"g__Raoultella"	0	0	0	0	0
"g__Rikenella"	0	0	0	0	0
"g__RikenellaceaeRC9gutgroup"	0	0.244066141924462	0	0.441419900680522	0
"g__Romboutsia"	0	0	0	0	0.0463210404418315
"g__Roseburia"	9.23999294657027	7.07181646226127	5.67051798000779	1.86377291398443	11.3807233208623
"g__Rothia"	0	0	0	0	0
"g__Ruminiclostridium"	0.0599541527067537	0	0	0	0
"g__Ruminococcus"	7.54011638159055	1.44914271767649	0	8.1110906750046	8.95421343310172
"g__Ruminococcusgauvreauiigroup"	0.3350379121848	0.0732198425773385	0	0.0919624793084422	0.327810440049884
"g__Ruminococcusgnavusgroup"	0.260976900017634	0	0.0908736855770479	0	0.0570105113130233
"g__Ruminococcustorquesgroup"	1.33309821900899	0.189151259991458	1.73698559002986	0.0705045674698057	0.773205059682879
"g__S5-A14a"	0	0	0	0	0
"g__Salmonella"	0	0	0	0	0
"g__Sarcina"	0	0	0	0	0
"g__Schleiferilactobacillus"	0	0	0	0	0
"g__Schwartzia"	0	0	0	0	0
"g__Selenomonas"	0	0	0	0	0
"g__Sellimonas"	0	0	0.0571206023627158	0	0
"g__Senegalimassilia"	0	0.0549148819330038	0	0	0
"g__Serratia"	0	0	0	0	0
"g__Sharpea"	0	0	0	0	0
"g__Shuttleworthia"	0.366778345970729	0	0.350512787225755	0	0.0463210404418315
"g__Slackia"	0	0.0183049606443346	0.207711281318967	0	0
"g__Sneathia"	0	0	0	0	0
"g__Solobacterium"	0	0	0	0	0
"g__Sphaerochaeta"	0	0	0	0	0
"g__Sphingobium"	0	0	0	0	0
"g__Staphylococcus"	0	0	0	0	0
"g__Streptococcus"	0.529007229765474	0.170846299347123	0.794495651045047	0	0.402636736148227
